Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Sound Type,Auditor,Length,Location,Date,File
4,Spectrogram 1,1,200.9677339,201.9853835,0,789.9,O,HN,1.017649518,LBK,8/6/2018,2018-08-06T063000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,230.9559162,231.1074811,0,1119,O,HN,0.151564822,LBK,8/6/2018,2018-08-06T063000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,53.48520663,60.18874042,0,1186.2,O,HN,6.703533784,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,61.27193334,61.50696577,0,907.1,O,HN,0.235032434,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,63.33613124,63.48941326,0,907.1,O,HN,0.153282023,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,65.15507787,65.26748468,0,907.1,O,HN,0.112406816,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,75.95635094,79.40008704,0,1116.5,O,HN,3.443736106,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,85.26567907,86.03208918,0,767.6,O,HN,0.766410113,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,89.86413967,90.0991721,0,1046.7,O,HN,0.235032435,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,262.2553196,262.4801332,0,1046.7,O,HN,0.224813633,LBK,8/6/2018,2018-08-06T064500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,115.4753284,116.4409864,0,863.2,T,HN,0.965658007,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,143.7042201,145.1756989,0,784.7,O,HN,1.471478867,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,178.774467,179.5919553,0,863.2,T,HN,0.81748826,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,228.4368794,231.4002743,0,941.6,O,HN,2.96339494,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,232.6571626,232.74913,0,1098.6,O,HN,0.091967429,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,234.1388598,234.2410459,0,1255.5,O,HN,0.102186032,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,236.4176084,236.5146851,0,1569.4,O,HN,0.09707673,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,245.0318908,247.9288649,0,1726.3,O,HN,2.896974019,LBK,8/6/2018,2018-08-06T070000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,137.8719764,138.6016106,0,1151.2,T,HN,0.729634258,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,149.0404373,149.1487988,0,3099.4,U,HN,0.108361523,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,162.76623,163.5681052,0,974.1,T,HN,0.801875274,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,195.5636508,196.4016465,0,1416.9,T,HN,0.837995781,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,220.0822512,221.0430567,0,1062.7,T,HN,0.960805508,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,285.8576947,286.8618448,0,1682.5,O,HN,1.004150118,LBK,8/6/2018,2018-08-06T071500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,62.20309615,63.11317397,0,726.2,T,HN,0.910077822,LBK,8/6/2018,2018-08-06T073000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,284.8254638,285.851107,0,858.2,T,HN,1.02564326,LBK,8/6/2018,2018-08-06T073000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,265.9593822,266.7958607,0,1043.8,O,HN,0.83647858,LBK,8/6/2018,2018-08-06T074500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,73.04275261,73.20169826,0,1106.5,O,HN,0.158945655,LBK,8/6/2018,2018-08-06T080000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,146.3889468,147.1981247,0,711.3,T,HN,0.809177881,LBK,8/6/2018,2018-08-06T080000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,277.0278243,277.2156692,0,711.3,O,HN,0.187844865,LBK,8/6/2018,2018-08-06T080000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,293.9772108,295.5522178,0,711.3,O,HN,1.575006947,LBK,8/6/2018,2018-08-06T080000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,298.0519994,298.4854876,0,869.4,O,HN,0.433488151,LBK,8/6/2018,2018-08-06T080000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,39.60790403,40.66999121,0,909.3,T,HN,1.062087184,LBK,8/6/2018,2018-08-06T081500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,53.42948741,53.88466763,0,1363.9,O,HN,0.455180222,LBK,8/6/2018,2018-08-06T081500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,93.55759727,93.65152334,0,1060.8,O,HN,0.093926078,LBK,8/6/2018,2018-08-06T081500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,122.761382,123.4549899,0,606.2,T,HN,0.693607957,LBK,8/6/2018,2018-08-06T081500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,191.9343246,192.7435338,0,1060.8,T,HN,0.809209284,LBK,8/6/2018,2018-08-06T081500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,16.53548007,17.40272553,0,695.8,T,,0.867245465,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,49.1583633,49.82325149,0,848.1,T,HN,0.66488819,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,68.86651629,69.71930767,0,848.1,T,HN,0.852791374,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,75.62380381,80.50928659,0,706.7,O,HN,4.885482786,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,110.1184918,110.7255636,0,706.7,T,HN,0.607071825,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,145.5743767,145.9212749,0,1201.4,U,HN,0.346898186,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,158.4529718,158.8865945,0,706.7,T,HN,0.433622733,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,283.3796796,284.0301137,0,989.4,T,HN,0.650434099,LBK,8/6/2018,2018-08-06T083000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,28.30830462,28.94622385,0,809.2,T,HN,0.637919236,LBK,8/6/2018,2018-08-06T084500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,147.4869299,148.180986,0,1102.5,T,HN,0.694056129,LBK,8/6/2018,2018-08-06T084500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,193.7437304,193.8049706,0,1260,O,HN,0.061240247,LBK,8/6/2018,2018-08-06T084500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,217.8060445,218.7807851,0,708.8,T,HN,0.974740592,LBK,8/6/2018,2018-08-06T084500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,32.21289759,32.37821305,0,798.9,O,HN,0.16531546,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,75.64363025,76.4151024,0,719,T,HN,0.771472146,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,79.84736621,79.95757651,0,1917.4,U,HN,0.110210307,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,110.233922,110.3834931,0,895,O,HN,0.14957113,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,120.2118906,121.0069793,0,895,T,HN,0.795088641,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,150.8031225,151.0235431,0,3742.8,U,HN,0.220420614,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,151.2911967,151.4171514,0,813.7,O,HN,0.125954637,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,200.8937065,201.0039168,0,1790,O,HN,0.110210307,LBK,8/6/2018,2018-08-06T090000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,12.3016404,13.21452231,0,922,T,HN,0.912881909,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,13.52623808,13.76002491,0,1152.4,O,HN,0.233786831,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,15.46332896,15.57465602,0,1229.3,O,HN,0.111327062,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,41.93690412,42.0704966,0,1181.2,O,HN,0.133592475,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,43.16150181,43.31735969,0,945,O,HN,0.155857887,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,44.78687691,46.28979225,0,1102.5,O,HN,1.502915338,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,47.65911511,49.2399594,0,1102.5,O,HN,1.580844282,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,50.11944305,56.63207618,0,1102.5,O,HN,6.512633131,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,61.33007818,62.20956198,0,1181.2,T,HN,0.879483791,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,99.11448303,99.17014656,157.5,787.5,O,HN,0.055663531,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
11,Spectrogram 1,1,126.0111009,127.4138219,0,1102.5,O,HN,1.402720982,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
12,Spectrogram 1,1,140.3388937,141.2183775,0,866.2,T,HN,0.87948379,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
13,Spectrogram 1,1,249.5507414,250.5081541,0,551.2,T,HN,0.957412734,LBK,8/6/2018,2018-08-06T091500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,36.52570049,36.77061527,0,978,T,HN,0.244914785,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,78.99615077,81.21151633,0,978,O,HN,2.215365559,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,106.7605814,107.7402406,0,800.2,T,HN,0.979659142,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,156.8790522,159.0721528,0,1333.7,O,HN,2.193100579,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,199.2159126,204.425918,0,978,O,HN,5.210005436,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,206.7526085,209.5023336,0,1066.9,O,HN,2.749725091,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,211.6397717,212.3745161,0,889.1,T,HN,0.734744356,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,259.2756975,261.1236909,0,1422.6,O,HN,1.847993381,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,262.2258074,263.1609366,0,1511.5,O,HN,0.935129181,LBK,8/6/2018,2018-08-06T093000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,9.434814119,9.607374412,0,612.5,T,HN,0.172560293,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,36.37091928,36.6102771,0,962.5,T,HN,0.239357826,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,20.59278531,20.75977914,0,875,T,HN,0.166993832,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,24.58950423,24.81772913,0,962.5,T,HN,0.228224904,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,130.0294097,130.3856632,0,875,T,HN,0.35625351,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,276.5943296,276.8559533,0,1050,T,HN,0.261623671,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,293.6889316,294.2177454,0,1487.5,O,HN,0.528813803,LBK,8/6/2018,2018-08-06T094500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,2.85738689,3.124224577,0,773.7,T,HN,0.266837687,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,11.15159163,11.40731108,0,696.3,T,HN,0.255719449,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,34.95573684,35.26704748,0,696.3,T,HN,0.311310634,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,71.94611108,72.29077643,0,773.7,T,HN,0.344665345,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,84.9433299,85.3324682,0,773.7,T,HN,0.389138293,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,100.6533987,100.9869458,0,851.1,T,HN,0.333547108,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,104.188998,104.9450381,0,696.3,O,HN,0.756040111,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,110.0260724,110.4930384,0,696.3,T,HN,0.466965951,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,142.7470437,143.7699215,0,541.6,T,HN,1.022877797,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,160.2805033,160.5362227,0,541.6,T,HN,0.255719449,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
11,Spectrogram 1,1,182.4391493,183.3953177,0,696.3,T,HN,0.956168375,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
12,Spectrogram 1,1,205.8319198,206.310004,0,773.7,T,HN,0.478084187,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
13,Spectrogram 1,1,222.7316399,223.0763053,0,851.1,T,HN,0.344665345,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
14,Spectrogram 1,1,240.8988391,241.2323862,0,804.7,T,HN,0.333547108,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
15,Spectrogram 1,1,256.7423267,257.0425191,0,885.2,T,HN,0.300192397,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
16,Spectrogram 1,1,277.0998185,277.4667203,0,724.3,T,HN,0.366901819,LBK,8/6/2018,2018-08-06T100000_0004e9e500057018_2.0.wav
1,Waveform 1,1,47.76084611,52.44058319,0,21007.1,U,JM,4.679737083,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,47.76084611,52.44058319,0,21007.1,U,JM,4.679737083,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
2,Waveform 1,1,62.47296073,80.19784726,0,22050,E,JM,17.72488653,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,62.47296073,80.19784726,0,22050,E,JM,17.72488653,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
3,Waveform 1,1,91.23957986,102.5718844,0,22050,"E, W",JM,11.3323045,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,91.23957986,102.5718844,0,22050,"E, W",JM,11.3323045,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
4,Waveform 1,1,140.0556608,155.1654001,0,22050,E,JM,15.10973934,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,140.0556608,155.1654001,0,22050,E,JM,15.10973934,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
5,Waveform 1,1,170.8562833,181.0263002,0,22050,E,JM,10.17001686,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,170.8562833,181.0263002,0,22050,E,JM,10.17001686,PalmaSola,12/1/2017,2017-12-01T000000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,9.659484383,28.70246788,0,22050,O,TF,19.0429835,PalmaSola,12/1/2017,2017-12-01T000500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,9.659484383,28.70246788,0,22050,O,TF,19.0429835,PalmaSola,12/1/2017,2017-12-01T000500_0004e9e50005718b_2.0.wav
2,Waveform 1,1,171.1108662,192.6377171,0,22050,O,TF,21.52685091,PalmaSola,12/1/2017,2017-12-01T000500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,171.1108662,192.6377171,0,22050,O,TF,21.52685091,PalmaSola,12/1/2017,2017-12-01T000500_0004e9e50005718b_2.0.wav
1,Waveform 1,1,256.0444566,267.6685608,0,22050,E,TF,11.62410416,PalmaSola,12/1/2017,2017-12-01T001000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,256.0444566,267.6685608,0,22050,E,TF,11.62410416,PalmaSola,12/1/2017,2017-12-01T001000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,22.35480671,64.30456746,0,22050,E,TF,41.94976075,PalmaSola,12/1/2017,2017-12-01T001500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,22.35480671,64.30456746,0,22050,E,TF,41.94976075,PalmaSola,12/1/2017,2017-12-01T001500_0004e9e50005718b_2.0.wav
1,Waveform 1,1,82.79433712,94.05887278,0,22050,T,JM,11.26453566,PalmaSola,12/1/2017,2017-12-01T004000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,82.79433712,94.05887278,0,22050,T,JM,11.26453566,PalmaSola,12/1/2017,2017-12-01T004000_0004e9e50005718b_2.0.wav
2,Waveform 1,1,136.3008815,156.5770457,0,21420,T,JM,20.27616419,PalmaSola,12/1/2017,2017-12-01T004000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,136.3008815,156.5770457,0,21420,T,JM,20.27616419,PalmaSola,12/1/2017,2017-12-01T004000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,116.7417684,142.4083983,0,22050,T,TF,25.66662993,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,116.7417684,142.4083983,0,22050,T,TF,25.66662993,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
2,Waveform 1,1,146.5481773,159.2434997,0,22050,T,TF,12.69532233,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,146.5481773,159.2434997,0,22050,T,TF,12.69532233,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
3,Waveform 1,1,196.7774961,205.88501,0,22050,U,TF,9.107513846,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,196.7774961,205.88501,0,22050,U,TF,9.107513846,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
4,Waveform 1,1,206.1609953,231.5516399,0,22050,U,TF,25.39064466,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,206.1609953,231.5516399,0,22050,U,TF,25.39064466,PalmaSola,12/1/2017,2017-12-01T004500_0004e9e50005718b_2.0.wav
1,Waveform 1,1,12.53834732,26.98470402,0,22050,T,TF,14.44635669,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,12.53834732,26.98470402,0,22050,T,TF,14.44635669,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
2,Waveform 1,1,97.34194668,110.1242225,0,22050,T?,TF,12.78227583,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,97.34194668,110.1242225,0,22050,T?,TF,12.78227583,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
3,Waveform 1,1,207.4661692,229.4254635,0,22050,H,TF,21.95929437,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,207.4661692,229.4254635,0,22050,H,TF,21.95929437,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
4,Waveform 1,1,258.9230231,267.4445404,0,22050,U,TF,8.521517218,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,258.9230231,267.4445404,0,22050,U,TF,8.521517218,PalmaSola,12/1/2017,2017-12-01T005000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,85.00346257,98.25075543,0,22050,U,TF,13.24729287,PalmaSola,12/1/2017,2017-12-01T010000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,85.00346257,98.25075543,0,22050,U,TF,13.24729287,PalmaSola,12/1/2017,2017-12-01T010000_0004e9e50005718b_2.0.wav
2,Waveform 1,1,160.0714555,175.8026158,0,22050,H,TF,15.73116028,PalmaSola,12/1/2017,2017-12-01T010000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,160.0714555,175.8026158,0,22050,H,TF,15.73116028,PalmaSola,12/1/2017,2017-12-01T010000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,268.22509,287.6250179,0,21737.2,H,JM,19.39992789,PalmaSola,12/1/2017,2017-12-01T011000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,268.22509,287.6250179,0,21737.2,H,JM,19.39992789,PalmaSola,12/1/2017,2017-12-01T011000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,52.7131862,71.48018443,0,22050,E,TF,18.76699823,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,52.7131862,71.48018443,0,22050,E,TF,18.76699823,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
2,Waveform 1,1,69.27230229,84.45149203,0,22050,"E,T",TF,15.17918974,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,69.27230229,84.45149203,0,22050,"E,T",TF,15.17918974,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
3,Waveform 1,1,115.0858568,154.5517501,0,22050,"E,W",TF,39.46589333,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,115.0858568,154.5517501,0,22050,"E,W",TF,39.46589333,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
4,Waveform 1,1,155.1037207,171.6628367,0,22050,E,TF,16.55911608,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,155.1037207,171.6628367,0,22050,E,TF,16.55911608,PalmaSola,12/1/2017,2017-12-01T011500_0004e9e50005718b_2.0.wav
1,Waveform 1,1,3.465747703,22.52736007,0,22050,"T, E, H",JM,19.06161236,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,3.465747703,22.52736007,0,22050,"T, E, H",JM,19.06161236,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
2,Waveform 1,1,27.72598162,56.31840017,0,22050,"T, E",JM,28.59241855,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,27.72598162,56.31840017,0,22050,"T, E",JM,28.59241855,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
3,Waveform 1,1,65.27158173,85.19963102,0,22050,"T, U, W",JM,19.92804929,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,65.27158173,85.19963102,0,22050,"T, U, W",JM,19.92804929,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
4,Waveform 1,1,86.64369257,105.1276803,0,22050,W,JM,18.48398775,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,86.64369257,105.1276803,0,22050,W,JM,18.48398775,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
5,Waveform 1,1,179.9300682,202.4574283,0,22050,E,JM,22.52736007,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,179.9300682,202.4574283,0,22050,E,JM,22.52736007,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
6,Waveform 1,1,221.5190407,244.0464007,0,22050,T,JM,22.52736007,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,221.5190407,244.0464007,0,22050,T,JM,22.52736007,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
7,Waveform 1,1,257.6543554,275.5607185,0,22050,E,JM,17.90636313,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,257.6543554,275.5607185,0,22050,E,JM,17.90636313,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
8,Waveform 1,1,276.3933793,296.3214286,0,22050,W,JM,19.92804929,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,276.3933793,296.3214286,0,22050,W,JM,19.92804929,PalmaSola,12/1/2017,2017-12-01T012000_0004e9e50005718b_2.0.wav
1,Waveform 1,1,0,9.935469651,0,22050,M,TF,9.935469651,PalmaSola,12/1/2017,2017-12-01T012500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0,9.935469651,0,22050,M,TF,9.935469651,PalmaSola,12/1/2017,2017-12-01T012500_0004e9e50005718b_2.0.wav
2,Waveform 1,1,19.0429835,32.29027636,0,22050,M,TF,13.24729287,PalmaSola,12/1/2017,2017-12-01T012500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,19.0429835,32.29027636,0,22050,M,TF,13.24729287,PalmaSola,12/1/2017,2017-12-01T012500_0004e9e50005718b_2.0.wav
